customer_id,age,gender,purchase_count,total_spent,avg_order_value,days_since_last_purchase,website_visits_30d,cart_adds_30d,discount_usage_rate,support_tickets_90d,customer_tenure_days,preferred_channel,region,returned_90d
C04557,25,Female,4,131.22,32.8,52,10.0,2,0.103,2,956,Web,South,0
C04558,59,Male,6,2635.35,439.22,111,6.0,1,0.178,1,474,Store,South,0
C04559,54,Female,4,730.41,182.6,19,8.0,0,0.172,1,772,Store,South,1
C04560,49,Male,13,788.0,60.62,83,3.0,2,0.154,1,742,Mobile,South,0
C04561,41,Male,9,2478.33,275.37,26,8.0,3,0.539,0,1402,Store,South,0
C04562,38,Male,4,348.12,87.03,33,9.0,1,0.194,0,700,Mobile,South,0
C04563,18,Male,3,1344.84,448.28,29,8.0,4,0.262,1,1464,Store,Central,1
C04564,27,Male,7,570.18,81.45,52,2.0,4,0.25,3,1430,Mobile,South,0
C04565,61,Male,9,212.97,23.66,84,7.0,3,0.135,2,702,Web,South,0
C04566,34,Female,12,1455.34,121.28,48,20.0,5,0.21,0,1023,Store,Central,1
C04567,51,Female,10,2112.37,211.24,93,9.0,0,0.073,0,447,Web,South,1
C04568,51,Female,6,929.1,154.85,37,14.0,2,0.284,1,363,Mobile,Central,0
C04569,32,Male,3,1599.57,533.19,12,7.0,1,0.307,0,1123,Web,South,1
C04570,27,Female,10,615.28,61.53,58,8.0,6,0.388,0,1455,Store,South,1
C04571,51,Female,4,1374.93,343.73,42,5.0,3,0.21,2,360,Mobile,North,0
C04572,22,Male,4,990.43,247.61,131,5.0,5,0.244,2,351,Web,Central,0
C04573,41,Male,8,667.76,83.47,21,10.0,3,0.199,1,1461,Web,North,1
C04574,60,Female,6,441.34,73.56,65,8.0,1,0.331,0,449,Web,South,1
C04575,52,Female,8,2087.73,260.97,48,8.0,1,0.118,0,1050,Mobile,North,1
C04576,54,Male,8,1015.86,126.98,13,6.0,3,0.373,0,881,Web,North,1
C04577,21,Male,11,749.18,68.11,9,8.0,1,0.367,0,1346,Store,North,1
C04578,27,Female,3,818.97,272.99,10,12.0,2,0.406,0,1413,Web,South,0
C04579,31,Male,6,1402.42,233.74,83,7.0,4,0.547,1,797,Mobile,North,1
C04580,32,Female,10,1566.61,156.66,47,9.0,1,0.128,0,1386,Mobile,North,1
C04581,27,Female,10,994.65,99.46,72,7.0,2,0.109,1,869,Mobile,South,1
C04582,64,Female,5,1326.73,265.35,75,7.0,3,0.134,1,220,Mobile,South,0
C04583,25,Female,4,780.72,195.18,145,9.0,1,0.161,0,1068,Web,North,0
C04584,51,Male,12,851.87,70.99,97,11.0,3,0.26,1,1308,Web,South,1
C04585,46,Female,8,1470.24,183.78,47,5.0,4,0.061,1,1467,Store,Central,0
C04586,47,Female,5,761.33,152.27,69,8.0,3,0.275,2,113,Web,North,0
C04587,28,Female,12,414.16,34.51,17,6.0,2,0.159,2,781,Mobile,North,1
C04588,32,Male,11,1420.87,129.17,14,8.0,5,0.363,0,1121,Mobile,South,1
C04589,47,Male,7,1261.85,180.26,43,7.0,5,0.309,1,859,Store,South,0
C04590,32,Male,8,1735.21,216.9,27,9.0,2,0.452,0,210,Store,Central,1
C04591,51,Male,11,1407.47,127.95,50,10.0,2,0.327,0,556,Mobile,South,1
C04592,19,Female,8,1239.17,154.9,33,,6,0.268,3,935,Mobile,Central,1
C04593,21,Female,12,367.38,30.62,92,4.0,1,0.364,1,393,Mobile,North,1
C04594,52,Female,7,976.24,139.46,67,10.0,2,0.12,0,1387,Web,South,1
C04595,47,Female,8,692.15,86.52,29,12.0,8,0.204,2,584,Web,South,0
C04596,20,Male,6,1400.39,233.4,75,6.0,1,0.051,1,1370,Mobile,North,0
C04597,61,Male,10,2631.31,263.13,18,9.0,4,0.086,1,483,Mobile,South,1
C04598,18,Male,6,1547.27,257.88,46,10.0,1,0.139,1,1000,Mobile,North,1
C04599,63,Male,8,346.84,43.36,94,13.0,2,0.413,0,98,Web,North,0
C04600,53,Male,7,1193.62,170.52,7,9.0,3,0.141,0,308,Web,South,1
C04601,65,Male,9,695.23,77.25,115,10.0,2,0.115,0,257,Mobile,North,0
C04602,63,Male,6,1494.57,249.1,35,3.0,2,0.37,0,465,Store,North,1
C04603,33,Female,9,1651.69,183.52,95,5.0,3,0.338,0,1132,Web,Central,0
C04604,54,Male,2,956.88,478.44,35,7.0,2,0.232,2,1006,Mobile,South,0
C04605,28,Male,4,767.13,191.78,11,11.0,3,0.442,1,227,Web,Central,0
C04606,40,Male,7,1237.14,176.73,30,10.0,2,0.287,0,1305,Mobile,North,1
C04607,29,Female,6,638.51,106.42,107,8.0,2,0.378,0,162,Mobile,South,0
C04608,41,Female,7,1681.95,240.28,55,8.0,3,0.511,0,79,Mobile,South,1
C04609,59,Male,7,1414.31,202.04,96,14.0,5,0.455,0,953,Web,South,0
C04610,38,Male,4,745.27,186.32,35,7.0,4,0.257,0,222,Mobile,South,0
C04611,22,Female,4,461.22,115.3,24,9.0,2,0.176,0,68,Mobile,North,1
C04612,33,Female,8,1155.26,144.41,92,9.0,6,0.172,0,106,Mobile,North,1
C04613,55,Female,7,1876.75,268.11,47,1.0,2,0.18,0,292,Web,South,0
C04614,43,Female,7,1609.69,229.96,61,11.0,2,0.498,0,335,Mobile,North,0
C04615,44,Female,9,408.74,45.42,65,10.0,2,0.527,0,585,Store,North,0
C04616,38,Female,6,1324.21,220.7,6,8.0,3,0.259,0,229,Store,Central,1
C04617,32,Male,12,1414.27,117.86,77,7.0,2,0.138,1,207,Web,North,0
C04618,46,Female,7,859.46,122.78,18,7.0,4,0.132,2,436,Web,North,1
C04619,48,Male,12,1018.77,84.9,9,8.0,2,0.532,0,717,Store,North,1
C04620,61,Female,9,1557.69,173.08,31,10.0,4,0.304,1,1295,Store,North,1
C04621,47,Male,6,1091.34,181.89,41,13.0,2,0.272,0,1290,Store,Central,1
C04622,65,Male,5,178.98,35.8,123,5.0,2,0.266,0,576,Mobile,South,0
C04623,57,Female,6,554.45,92.41,81,11.0,1,0.32,2,157,Mobile,North,0
C04624,21,Female,9,736.13,81.79,8,8.0,6,0.124,0,1414,Web,Central,1
C04625,36,Male,7,566.05,80.86,61,7.0,0,0.174,0,349,Mobile,North,1
C04626,36,Female,8,1674.56,209.32,46,7.0,4,0.281,2,622,Mobile,Central,0
C04627,18,Male,7,1292.44,184.63,21,,1,0.188,0,1223,Mobile,South,1
C04628,26,Male,8,365.49,45.69,74,6.0,1,0.064,0,1373,Store,Central,0
C04629,54,Female,11,1274.75,115.89,123,8.0,3,0.095,1,361,Mobile,North,0
C04630,34,Male,4,1754.76,438.69,50,,5,0.35,0,257,Web,North,0
C04631,25,Male,8,863.53,107.94,35,6.0,2,0.376,0,952,Mobile,South,1
C04632,31,Female,7,1222.06,174.58,52,9.0,4,0.354,2,544,Mobile,North,1
C04633,31,Male,5,1060.8,212.16,61,9.0,2,0.494,3,961,Store,North,0
C04634,26,Male,7,440.45,62.92,169,9.0,4,0.455,0,98,Web,Central,0
C04635,22,Male,7,1277.79,182.54,26,8.0,6,0.28,2,781,Web,South,0
C04636,54,Female,5,683.27,136.65,27,13.0,2,0.054,0,841,Mobile,Central,1
C04637,57,Male,5,2294.51,458.9,91,9.0,4,0.329,2,587,Mobile,North,0
C04638,41,Male,9,418.82,46.54,33,13.0,6,0.146,0,1247,Mobile,South,1
C04639,47,Female,3,985.26,328.42,6,9.0,1,0.261,1,666,Web,South,1
C04640,62,Male,9,1816.45,201.83,124,4.0,6,0.259,1,71,Mobile,North,0
C04641,58,Male,5,744.58,148.92,119,8.0,3,0.236,0,679,Mobile,North,0
C04642,19,Female,5,1262.36,252.47,15,8.0,9,0.356,0,1156,Mobile,North,1
C04643,63,Female,6,5089.84,848.31,50,9.0,3,0.652,1,1456,Mobile,Central,1
C04644,21,Male,6,1736.48,289.41,9,2.0,3,0.069,0,1028,Web,South,1
C04645,19,Female,8,1304.51,163.06,85,9.0,1,0.254,3,561,Store,South,0
C04646,37,Female,6,1602.46,267.08,82,8.0,4,0.261,0,154,Mobile,South,0
C04647,53,Male,10,1347.98,134.8,47,10.0,4,0.325,0,1152,Web,South,1
C04648,21,Female,7,536.79,76.68,100,10.0,2,0.131,1,881,Mobile,South,0
C04649,32,Female,8,1237.93,154.74,10,2.0,1,0.391,0,1046,Web,South,0
C04650,30,Female,9,3272.11,363.57,57,8.0,4,0.202,1,1231,Web,North,1
C04651,37,Female,6,2055.55,342.59,6,8.0,5,0.094,0,107,Mobile,North,1
C04652,65,Female,6,820.96,136.83,20,6.0,7,0.147,1,1033,Web,North,1
C04653,33,Female,7,888.48,126.93,8,8.0,2,0.528,0,957,Store,North,0
C04654,28,Female,10,3407.56,340.76,136,8.0,3,0.212,0,686,Store,North,0
C04655,23,Female,5,984.49,196.9,97,12.0,4,0.023,1,876,Mobile,North,1
C04656,27,Female,9,754.49,83.83,6,7.0,1,0.286,1,588,Store,South,1
C04657,24,Female,4,548.93,137.23,60,6.0,5,0.128,0,1290,Web,South,0
C04658,45,Female,9,1115.03,123.89,7,8.0,1,0.174,2,764,Mobile,North,1
C04659,38,Male,4,721.84,180.46,77,7.0,3,0.546,2,1047,Mobile,North,0
C04660,41,Male,5,1085.11,217.02,90,7.0,2,0.171,0,247,Web,North,0
C04661,57,Female,7,1281.9,183.13,78,8.0,3,0.218,0,145,Web,South,1
C04662,45,Male,9,2212.51,245.83,59,3.0,4,0.397,0,255,Web,South,1
C04663,25,Female,7,876.84,125.26,41,8.0,3,0.568,1,951,Mobile,North,1
C04664,36,Female,16,173.16,10.82,56,5.0,3,0.133,0,686,Mobile,Central,1
C04665,33,Female,6,846.47,141.08,21,7.0,3,0.352,2,86,Store,North,1
C04666,57,Male,6,854.3,142.38,60,4.0,3,0.344,0,1183,Mobile,Central,1
C04667,32,Female,13,807.49,62.11,36,8.0,3,0.254,0,856,Web,South,1
C04668,24,Male,7,956.42,136.63,8,7.0,2,0.083,1,751,Mobile,South,1
C04669,53,Female,8,235.78,29.47,18,3.0,2,0.603,2,914,Web,North,0
C04670,38,Male,6,432.91,72.15,90,6.0,1,0.153,1,1493,Mobile,South,0
C04671,22,Female,6,782.74,130.46,10,7.0,7,0.049,0,171,Web,Central,1
C04672,51,Female,5,1734.74,346.95,53,12.0,4,0.096,0,1236,Mobile,Central,0
C04673,28,Female,6,999.5,166.58,34,4.0,3,0.43,0,979,Mobile,South,0
C04674,59,Female,6,1415.83,235.97,18,7.0,5,0.699,0,526,Web,South,1
C04675,57,Male,8,387.33,48.42,102,11.0,5,0.277,0,200,Mobile,North,0
C04676,35,Male,7,598.66,85.52,114,0.0,2,0.864,1,334,Web,North,0
C04677,44,Male,12,55.05,4.59,11,8.0,2,0.484,0,61,Mobile,South,1
C04678,45,Female,4,206.8,51.7,54,12.0,4,0.336,2,339,Web,South,0
C04679,49,Female,5,3089.41,617.88,39,5.0,5,0.134,2,169,Store,Central,1
C04680,21,Male,7,367.44,52.49,52,6.0,3,0.125,0,1470,Store,South,0
C04681,33,Male,6,496.4,82.73,237,8.0,7,0.077,1,152,Web,South,0
C04682,26,Male,6,582.57,97.1,35,4.0,5,0.132,0,989,Store,South,0
C04683,51,Female,11,2537.85,230.71,24,11.0,3,0.112,2,1046,Web,North,1
C04684,21,Male,4,378.59,94.65,44,8.0,1,0.253,0,1482,Mobile,Central,0
C04685,42,Male,5,910.51,182.1,63,8.0,5,0.387,1,1475,Mobile,South,0
C04686,52,Male,6,616.67,102.78,33,11.0,2,0.092,1,925,Store,South,1
C04687,63,Male,8,717.46,89.68,224,10.0,4,0.46,3,1185,Web,South,0
C04688,31,Male,4,310.16,77.54,22,7.0,4,0.062,1,1404,Mobile,South,0
C04689,18,Male,10,630.59,63.06,79,7.0,3,0.433,0,896,Web,Central,0
C04690,52,Female,6,1480.47,246.74,130,7.0,2,0.671,1,563,Mobile,Central,0
C04691,18,Female,8,904.0,113.0,3,11.0,3,0.178,0,486,Mobile,South,1
C04692,21,Male,10,1251.83,125.18,67,8.0,2,0.287,0,57,Mobile,South,1
C04693,65,Female,5,413.87,82.77,23,4.0,3,0.156,2,256,Store,Central,1
C04694,59,Female,2,1595.38,797.69,18,9.0,1,0.252,1,722,Mobile,South,1
C04695,51,Female,6,946.59,157.77,41,16.0,2,0.066,0,971,Web,South,0
C04696,58,Female,4,729.09,182.27,124,11.0,5,0.488,1,1091,Store,Central,0
C04697,21,Male,9,803.31,89.26,93,7.0,2,0.323,0,322,,South,0
C04698,22,Female,6,1031.49,171.92,8,5.0,3,0.16,1,1487,Store,Central,0
C04699,32,Female,4,1003.99,251.0,92,9.0,2,0.321,1,1444,Store,South,0
C04700,19,Female,7,2212.33,316.05,23,9.0,3,,2,1470,Store,Central,0
C04701,60,Male,8,1059.12,132.39,110,7.0,3,0.399,0,346,Web,South,0
C04702,20,Male,6,1032.41,172.07,5,12.0,0,0.298,3,1078,Store,South,0
C04703,44,Male,11,877.14,79.74,71,11.0,5,0.502,1,520,Store,Central,1
C04704,58,Female,6,1176.58,196.1,20,7.0,5,0.24,2,291,Mobile,North,1
C04705,53,Female,7,1695.92,242.27,92,4.0,5,0.358,2,508,Store,Central,0
C04706,29,Male,10,203.91,20.39,147,10.0,4,0.528,3,1143,Mobile,South,0
C04707,40,Female,11,181.77,16.52,42,5.0,4,0.234,0,962,Web,Central,0
C04708,44,Male,4,853.51,213.38,29,8.0,5,0.232,1,371,Mobile,Central,0
C04709,54,Male,10,554.69,55.47,37,5.0,1,0.284,2,310,Web,South,0
C04710,38,Female,5,995.4,199.08,45,7.0,1,0.271,0,1120,Web,Central,1
C04711,31,Female,3,1011.38,337.13,69,10.0,5,0.179,2,708,Mobile,South,0
C04712,56,Female,6,844.99,140.83,9,15.0,2,0.167,0,84,Web,Central,1
C04713,60,Female,9,1985.5,220.61,16,7.0,2,0.202,2,837,Mobile,North,1
C04714,41,Female,10,513.98,51.4,51,9.0,0,0.246,1,1028,Mobile,South,1
C04715,19,Female,11,597.0,54.27,46,6.0,1,0.114,1,231,Web,South,1
C04716,42,Male,5,2344.31,468.86,15,11.0,2,0.252,1,537,Mobile,South,0
C04717,60,Female,14,365.79,26.13,106,8.0,3,0.123,0,173,Mobile,North,1
C04718,65,Female,8,806.53,100.82,26,6.0,0,0.4,2,510,Web,South,0
C04719,37,Male,10,748.3,74.83,168,6.0,6,0.238,0,33,Store,North,0
C04720,25,Male,10,1310.58,131.06,67,9.0,2,0.162,0,1219,Store,South,1
C04721,45,Male,6,916.0,152.67,86,6.0,2,0.304,0,1253,Store,South,0
C04722,57,Male,4,324.02,81.0,57,8.0,4,0.137,1,816,Mobile,South,0
C04723,63,Female,7,668.75,95.54,29,8.0,4,0.144,0,1289,Web,North,1
C04724,20,Male,8,612.44,76.56,55,11.0,0,0.272,0,1394,Mobile,South,0
C04725,31,Female,6,1471.9,245.32,40,12.0,8,,0,1170,Store,South,0
C04726,40,Male,9,2337.56,259.73,12,4.0,0,0.213,0,1010,Mobile,North,0
C04727,22,Male,7,1987.18,283.88,12,6.0,3,0.457,0,830,Web,Central,1
C04728,60,Male,7,895.96,127.99,35,4.0,1,0.224,0,94,Mobile,North,1
C04729,23,Male,7,1758.33,251.19,70,10.0,3,0.128,1,288,Mobile,North,0
C04730,49,Female,8,1778.03,222.25,35,6.0,4,0.195,0,765,Mobile,North,1
C04731,62,Male,9,2648.74,294.3,36,7.0,5,0.53,0,865,Mobile,South,1
C04732,50,Male,9,31.5,3.5,72,3.0,0,0.317,0,757,Web,North,0
C04733,54,Male,10,721.56,72.16,34,10.0,10,0.593,0,122,Mobile,North,1
C04734,30,Male,4,1425.7,356.42,212,7.0,1,0.108,0,1323,Store,South,0
C04735,57,Female,10,573.32,57.33,26,10.0,4,0.339,1,808,Store,North,0
C04736,38,Female,11,334.32,30.39,91,9.0,3,0.418,1,339,Mobile,North,0
C04737,20,Male,4,403.15,100.79,51,10.0,4,0.165,0,599,Mobile,South,0
C04738,35,Female,4,1208.33,302.08,305,10.0,3,0.01,1,102,Mobile,South,0
C04739,34,Female,7,611.88,87.41,32,9.0,3,0.267,0,288,Web,North,0
C04740,43,Female,9,409.64,45.52,81,11.0,2,0.111,0,994,Web,North,1
C04741,30,Female,9,2375.67,263.96,45,12.0,2,0.686,1,767,Mobile,South,1
C04742,40,Male,9,1192.63,132.51,4,9.0,4,0.199,0,1015,Mobile,Central,1
C04743,38,Female,6,2145.28,357.55,49,11.0,3,0.525,0,875,Web,North,1
C04744,33,Female,5,734.74,146.95,32,8.0,4,0.241,1,1017,Web,South,1
C04745,51,Male,3,1623.82,541.27,59,4.0,7,0.173,1,40,Mobile,North,0
C04746,32,Female,9,470.81,52.31,24,5.0,2,0.418,1,297,Mobile,North,1
C04747,54,Female,4,611.04,152.76,2,11.0,3,0.126,0,133,Store,South,1
C04748,30,Male,8,715.02,89.38,139,6.0,1,0.215,0,1239,Store,North,0
C04749,59,Female,3,619.34,206.45,27,11.0,6,0.373,0,1148,Store,Central,1
C04750,35,Female,10,387.89,38.79,88,12.0,2,0.405,0,39,Store,Central,0
C04751,19,Female,8,651.3,81.41,43,8.0,1,0.313,1,1381,Web,North,1
C04752,25,Female,12,277.26,23.1,58,10.0,3,0.259,1,241,Mobile,South,1
C04753,56,Female,5,991.83,198.37,54,9.0,4,0.526,0,468,Web,North,1
C04754,59,Female,12,1882.98,156.92,34,10.0,5,0.279,0,1325,Mobile,North,1
C04755,28,Female,3,561.37,187.12,49,11.0,2,0.072,1,1011,Mobile,South,1
C04756,46,Male,2,841.64,420.82,85,9.0,4,0.446,1,505,Web,South,1
C04757,45,Male,8,1776.9,222.11,51,7.0,3,0.194,0,899,Mobile,Central,1
C04758,24,Female,6,2412.0,402.0,97,7.0,1,0.25,0,1215,Mobile,South,0
C04759,39,Female,5,1690.52,338.1,32,2.0,1,0.082,2,578,Mobile,South,0
C04760,51,Male,8,1010.18,126.27,45,9.0,3,0.446,1,225,,North,1
C04761,64,Female,10,1335.52,133.55,16,6.0,1,0.204,2,329,Web,South,1
C04762,58,Female,9,1415.23,157.25,62,6.0,5,0.582,1,75,Mobile,South,1
C04763,22,Female,10,1349.49,134.95,42,8.0,3,0.09,0,71,Web,North,1
C04764,29,Male,9,608.26,67.58,54,9.0,2,0.393,2,343,Web,Central,0
C04765,38,Female,5,1565.78,313.16,133,5.0,4,0.393,0,1011,Mobile,South,0
C04766,25,Male,7,1863.36,266.19,43,5.0,3,0.294,0,909,Store,North,0
C04767,45,Male,8,121.39,15.17,123,5.0,4,0.079,0,113,Mobile,North,0
C04768,18,Female,10,719.7,71.97,22,6.0,1,0.135,1,1256,Mobile,North,1
C04769,23,Female,8,1262.29,157.79,25,8.0,2,0.259,2,722,Store,South,1
C04770,20,Male,2,1093.78,546.89,23,4.0,5,0.143,1,218,Mobile,South,1
C04771,32,Female,7,1279.23,182.75,14,6.0,3,0.195,0,601,Mobile,North,0
C04772,54,Female,9,432.57,48.06,51,9.0,1,0.31,0,1306,Mobile,South,1
C04773,26,Male,9,114.49,12.72,70,4.0,0,0.46,0,1232,Mobile,North,1
C04774,65,Male,8,1040.39,130.05,175,5.0,2,0.273,0,775,Mobile,South,0
C04775,30,Female,2,892.61,446.3,42,5.0,2,0.22,0,1489,Store,North,0
C04776,20,Female,5,1839.54,367.91,130,8.0,4,0.11,2,135,Store,Central,0
C04777,34,Male,5,1272.18,254.44,17,7.0,1,0.452,0,617,Mobile,Central,1
C04778,53,Female,8,123.45,15.43,26,15.0,2,0.088,0,777,Mobile,South,1
C04779,23,Female,9,1292.85,143.65,40,9.0,4,0.364,2,1165,Web,North,1
C04780,21,Female,5,2180.71,436.14,18,10.0,1,0.116,0,1356,Mobile,Central,1
C04781,58,Female,9,1798.12,199.79,56,10.0,4,0.219,1,188,Web,Central,1
C04782,46,Male,3,1274.73,424.91,13,6.0,3,0.537,2,913,Mobile,South,1
C04783,34,Male,9,660.74,73.42,48,12.0,4,0.616,1,1344,Web,Central,1
C04784,54,Male,6,826.93,137.82,45,9.0,0,0.546,0,272,Mobile,South,1
C04785,58,Female,7,811.97,116.0,62,12.0,3,0.41,0,296,Mobile,North,0
C04786,35,Female,6,1421.05,236.84,122,6.0,1,0.271,0,1231,Mobile,North,0
C04787,44,Female,7,1364.14,194.88,26,3.0,2,0.043,0,703,Web,South,1
C04788,18,Male,4,988.5,247.12,154,5.0,3,0.098,0,129,Mobile,North,0
C04789,32,Female,5,1714.02,342.8,98,8.0,0,0.349,2,1027,Mobile,North,0
C04790,46,Male,9,554.53,61.61,62,6.0,2,0.504,0,462,Web,North,0
C04791,27,Male,8,1626.06,203.26,14,6.0,0,0.011,1,1112,Mobile,North,1
C04792,65,Male,8,2439.89,304.99,55,8.0,2,0.247,2,33,Mobile,South,0
C04793,64,Female,5,2038.44,407.69,16,11.0,4,0.295,1,1458,Mobile,North,1
C04794,30,Male,2,1635.61,817.8,75,6.0,4,0.453,1,1232,Mobile,South,0
C04795,37,Female,5,647.96,129.59,33,11.0,1,0.466,0,776,Mobile,South,1
C04796,27,Female,9,1164.46,129.38,112,6.0,3,0.433,0,938,Web,North,0
C04797,42,Female,5,2203.73,440.75,116,4.0,5,0.467,0,403,Web,South,0
C04798,23,Male,3,1406.71,468.9,79,9.0,4,0.135,0,426,Web,North,0
C04799,36,Female,9,1125.57,125.06,19,6.0,5,0.094,1,640,Store,North,1
C04800,44,Female,3,1399.38,466.46,37,9.0,3,0.375,1,445,Mobile,North,0
C04801,47,Male,6,2872.0,478.67,116,8.0,1,0.378,1,1083,Store,South,0
C04802,46,Female,5,1996.09,399.22,222,9.0,3,0.302,0,1043,Mobile,South,0
C04803,28,Female,4,2586.41,646.6,31,7.0,3,0.283,1,914,Mobile,North,0
C04804,56,Male,5,1933.39,386.68,55,10.0,2,0.45,1,246,Mobile,South,0
C04805,51,Female,6,835.08,139.18,31,10.0,4,0.261,0,857,Store,Central,1
C04806,54,Male,5,462.19,92.44,20,7.0,1,0.223,0,541,Web,South,0
C04807,40,Male,7,819.56,117.08,24,10.0,3,0.409,0,1236,Web,North,0
C04808,60,Female,5,1091.88,218.38,46,3.0,3,0.304,2,50,Web,South,0
C04809,36,Male,4,1860.45,465.11,9,5.0,3,0.538,0,1428,Mobile,North,0
C04810,56,Male,10,1664.87,166.49,101,9.0,1,0.186,1,857,Mobile,Central,1
C04811,27,Male,7,551.48,78.78,39,8.0,2,0.117,0,499,Store,North,1
C04812,29,Male,6,1144.91,190.82,58,4.0,0,0.169,1,400,Store,South,1
C04813,43,Male,10,2186.69,218.67,57,12.0,4,0.327,1,1278,Mobile,Central,1
C04814,44,Female,6,566.56,94.43,40,10.0,2,0.076,0,1350,Store,North,0
C04815,53,Male,6,919.89,153.32,30,7.0,6,0.515,0,678,Mobile,South,0
C04816,32,Male,4,798.4,199.6,27,9.0,4,0.273,0,739,Store,South,1
C04817,59,Female,5,1749.24,349.85,97,9.0,3,0.512,0,649,Web,Central,0
C04818,33,Female,6,2650.25,441.71,14,8.0,1,0.074,1,202,,South,1
C04819,43,Male,7,761.56,108.79,79,9.0,4,0.269,0,743,Web,North,1
C04820,62,Male,10,645.47,64.55,82,6.0,2,0.418,1,699,Mobile,North,0
C04821,43,Male,5,378.69,75.74,26,6.0,5,0.589,0,234,Web,Central,1
C04822,50,Male,7,1053.35,150.48,34,7.0,4,0.201,0,1435,Mobile,South,1
C04823,61,Male,7,1814.78,259.25,61,9.0,3,0.351,0,297,,South,0
C04824,64,Female,4,263.72,65.93,57,11.0,5,0.286,0,433,Web,South,0
C04825,41,Female,5,959.73,191.95,96,8.0,0,0.383,0,537,Web,Central,0
C04826,38,Male,3,1274.71,424.9,84,3.0,2,0.183,2,1197,Store,Central,0
C04827,27,Female,13,1663.3,127.95,24,7.0,1,0.46,0,604,Web,Central,1
C04828,43,Male,11,1230.95,111.9,113,7.0,3,0.153,0,266,Mobile,Central,0
C04829,62,Male,4,440.12,110.03,33,12.0,7,0.045,1,1442,Mobile,Central,0
C04830,41,Male,5,666.98,133.4,13,7.0,1,0.127,0,37,Store,South,1
C04831,34,Male,10,2327.51,232.75,10,9.0,2,0.174,0,952,Web,South,1
C04832,23,Female,9,1516.12,168.46,77,11.0,2,0.109,0,284,,South,0
C04833,36,Male,5,752.86,150.57,187,6.0,3,0.573,2,1119,Store,South,0
C04834,29,Female,6,949.14,158.19,23,11.0,6,0.11,3,1073,Store,North,0
C04835,64,Male,8,504.47,63.06,8,9.0,3,0.37,2,962,Store,South,1
C04836,43,Female,14,234.38,16.74,72,10.0,7,0.403,1,267,Web,South,1
C04837,24,Female,10,1000.26,100.03,18,6.0,6,0.179,0,1104,Mobile,Central,1
C04838,21,Female,10,628.08,62.81,89,17.0,6,0.239,1,816,Web,South,0
C04839,58,Male,13,1303.55,100.27,40,11.0,1,0.091,1,501,Mobile,North,1
C04840,62,Female,6,3020.11,503.35,24,11.0,2,,0,1267,Mobile,North,1
C04841,54,Female,5,1251.32,250.26,42,14.0,2,0.128,0,755,Store,South,0
C04842,23,Male,4,1251.01,312.75,131,11.0,2,0.422,1,276,Web,South,0
C04843,22,Female,6,1798.18,299.7,7,5.0,3,0.451,1,109,Web,North,1
C04844,27,Male,6,374.11,62.35,92,5.0,2,0.342,1,380,Store,North,0
C04845,54,Male,11,1406.31,127.85,98,5.0,5,0.309,0,1409,Web,North,0
C04846,54,Female,5,494.83,98.97,33,10.0,0,0.262,1,395,Web,South,1
C04847,58,Male,9,1774.13,197.13,75,5.0,0,0.291,0,1346,Mobile,North,0
C04848,22,Male,6,1248.0,208.0,60,10.0,0,0.387,0,1418,Mobile,South,0
C04849,25,Male,7,406.58,58.08,98,9.0,4,0.798,0,495,Store,North,0
C04850,61,Male,4,1262.2,315.55,42,12.0,2,0.291,0,712,Mobile,South,1
C04851,62,Male,6,330.79,55.13,12,12.0,3,0.49,0,306,Web,Central,1
C04852,52,Male,7,395.76,56.54,118,5.0,3,0.422,0,975,Web,South,0
C04853,23,Female,9,305.41,33.93,25,8.0,4,0.276,2,901,Web,South,1
C04854,21,Female,9,1847.96,205.33,32,10.0,2,0.024,2,1153,Web,North,1
C04855,20,Female,6,1333.93,222.32,38,7.0,2,0.188,0,1034,Store,South,1
C04856,51,Male,6,1097.09,182.85,107,3.0,2,0.144,2,500,Mobile,North,0
C04857,58,Female,9,541.09,60.12,168,5.0,3,0.281,1,108,Store,Central,0
C04858,48,Male,7,1418.1,202.59,35,7.0,2,0.087,1,955,Web,South,1
C04859,30,Male,5,1117.27,223.45,37,10.0,3,0.295,0,755,Mobile,Central,0
C04860,54,Female,7,699.0,99.86,59,7.0,2,0.559,0,1199,Store,Central,1
C04861,20,Male,5,1185.79,237.16,19,5.0,2,0.187,1,1237,Mobile,South,1
C04862,57,Female,9,1341.19,149.02,72,8.0,5,0.253,2,267,Mobile,North,0
C04863,60,Female,7,431.34,61.62,73,10.0,4,0.025,0,240,Web,Central,0
C04864,52,Female,7,2152.97,307.57,60,6.0,7,0.159,0,862,Web,North,1
C04865,60,Male,3,910.09,303.36,14,7.0,3,0.042,1,1076,Mobile,South,0
C04866,46,Male,6,1380.57,230.1,164,6.0,1,0.429,0,1453,Store,South,0
C04867,40,Male,10,861.54,86.15,77,11.0,2,0.416,1,252,Store,North,0
C04868,33,Female,6,1259.51,209.92,148,3.0,2,0.107,1,904,Web,Central,0
C04869,62,Female,10,773.22,77.32,16,9.0,3,0.244,0,239,Mobile,South,1
C04870,51,Female,10,819.53,81.95,22,10.0,4,0.339,0,124,Mobile,South,1
C04871,27,Male,6,762.52,127.09,27,10.0,3,0.498,1,101,Mobile,North,0
C04872,63,Female,4,1088.09,272.02,169,9.0,5,0.324,0,83,Web,South,0
C04873,20,Female,11,1556.06,141.46,57,10.0,2,0.223,1,1392,Mobile,North,1
